    0.1337811520E+01   -0.1483605037E+00    0.2642131104E+00    0.6451330780E-01
    0.1353712956E+01   -0.1501239397E+00    0.2730280756E+00    0.6530985954E-01
    0.1370256810E+01   -0.1519586185E+00    0.2819867966E+00    0.6616214322E-01
    0.1387469035E+01   -0.1538674184E+00    0.2910858027E+00    0.6707343938E-01
    0.1405376635E+01   -0.1558533338E+00    0.3003213108E+00    0.6804718018E-01
    0.1424007701E+01   -0.1579194802E+00    0.3096892283E+00    0.6908695381E-01
    0.1443391463E+01   -0.1600690988E+00    0.3191851575E+00    0.7019650890E-01
    0.1463558328E+01   -0.1623055621E+00    0.3288044024E+00    0.7137975895E-01
    0.1484539935E+01   -0.1646323785E+00    0.3385419762E+00    0.7264078674E-01
    0.1506369199E+01   -0.1670531983E+00    0.3483926110E+00    0.7398384884E-01
    0.1529080365E+01   -0.1695718192E+00    0.3583507688E+00    0.7541338012E-01
    0.1552709063E+01   -0.1721921924E+00    0.3684106548E+00    0.7693399833E-01
    0.1577292359E+01   -0.1749184286E+00    0.3785662314E+00    0.7855050868E-01
    0.1602868821E+01   -0.1777548048E+00    0.3888112345E+00    0.8026790863E-01
    0.1629478572E+01   -0.1807057706E+00    0.3991391907E+00    0.8209139263E-01
    0.1657163357E+01   -0.1837759554E+00    0.4095434368E+00    0.8402635710E-01
    0.1685966607E+01   -0.1869701757E+00    0.4200171397E+00    0.8607840541E-01
    0.1715933508E+01   -0.1902934425E+00    0.4305533178E+00    0.8825335316E-01
    0.1747111073E+01   -0.1937509693E+00    0.4411448642E+00    0.9055723357E-01
    0.1779548210E+01   -0.1973481801E+00    0.4517845696E+00    0.9299630306E-01
    0.1813295809E+01   -0.2010907183E+00    0.4624651475E+00    0.9557704709E-01
    0.1848406810E+01   -0.2049844550E+00    0.4731792589E+00    0.9830618632E-01
    0.1884936295E+01   -0.2090354986E+00    0.4839195382E+00    0.1011906830E+00
    0.1922941572E+01   -0.2132502045E+00    0.4946786194E+00    0.1042377476E+00
    0.1962482262E+01   -0.2176351844E+00    0.5054491624E+00    0.1074548463E+00
